Chlorophyll-a,Daylength,Destination,Distance to coast,Duration,ETA,Final Date,Fouling,IMO,Initial Date,Latitude,Longitude,Name,Speed,Status,Temperature,Type of Alert,Water Depth
0.20918032786885218,12.825335458409226,SEA TRIAL SUBIC,0.5384815116430077,15.25,2018-05-25 00:00:00,2018-05-24 10:00:00,0.7880185725079739,9742170,2018-05-09 05:00:00,14.798493,120.212586,HMM BLESSING,0.04508196721311473,Idle,30.28715846994541,High risk,-0.9836065573770492
0.1454000000000002,12.990909586056645,SEA TRIAL SUBIC,0.0,18.333333333333332,2018-05-26 00:00:00,2018-06-13 02:00:00,0.7961615289394409,9742170,2018-05-25 19:00:00,14.82071,120.212742,HMM BLESSING,0.0392156862745098,Idle,30.461029411764713,High risk,12.666666666666666
,10.332142857142857,KRPUS>CNZOS,0.5245294662141314,62.916666666666664,2019-11-09 07:15:00,2020-01-11 04:00:00,0.596575397517895,9473731,2019-11-09 07:00:00,30.158393,122.02643,HYUNDAI HONOUR,0.37142857142857144,Idle,13.300299788356735,High risk,-2.257142857142857
1.2988888888888896,14.180549382716048,KRPUS KRJIP,3.7796976241900677,16.75,2020-05-06 23:00:00,2020-05-24 03:00:00,0.5455271210479289,9473731,2020-05-07 10:00:00,34.860132,128.830163,HYUNDAI HONOUR,0.12444444444444444,Idle,15.777396825396854,High risk,-48.0
0.9966978922716627,11.220794301327077,PUS POL,3.779697624190038,17.791666666666668,2019-02-14 16:00:00,2019-03-04 13:00:00,0.507018519519526,9475674,2019-02-14 19:00:00,34.874254,128.814757,HYUNDAI RESPECT,0.05620608899297431,Idle,13.833255269320905,High risk,-40.950819672131146
,12.005740740740741,ZOSOS,0.5399568034557235,55.166666666666664,2020-01-21 01:30:00,2020-03-16 05:00:00,0.6131391130104127,9475674,2020-01-21 02:00:00,30.153068,122.024529,HYUNDAI RESPECT,0.10000000000000002,Idle,10.021566205533595,High risk,-2.0
0.4226937269372693,14.402045920459198,YEOSU OPL,25.211599308217856,22.583333333333332,2020-05-03 10:00:00,2020-06-26 00:00:00,0.5107233943995179,9475674,2020-06-03 11:00:00,34.151084,128.242014,HYUNDAI RESPECT,0.029335793357933525,Idle,20.06900369003692,Low risk,-87.66420664206642
,13.63982881136951,KRKAN KWANGYANG,0.5336782359736801,58.875,2020-05-19 02:30:00,2020-05-17 04:00:00,0.7291425411231409,9475686,2020-03-19 08:00:00,30.153498,122.024835,HYUNDAI SMART,0.012209302325581395,Idle,17.54898151670201,High risk,-4.1104651162790695
1.6754378531073424,12.297940599497801,CHZOS,10.799136069114633,29.5,2020-03-11 01:00:00,2020-04-09 10:00:00,0.48148690569481767,9475698,2020-03-10 23:00:00,30.412195,122.699454,HYUNDAI SPEED,0.18799435028248615,Idle,12.809322033898239,High risk,-23.036723163841806
,14.01181306306306,CHZOS,0.5399568034557235,52.875,2020-04-15 05:00:00,2020-06-07 02:00:00,0.7519175028731179,9475698,2020-04-15 06:00:00,30.152012,122.028598,HYUNDAI SPEED,0.09729729729729716,Idle,20.88526942545606,High risk,-14.0
2.199405684754516,11.988277347114556,KRM0K>OPL CNZOS,9.179265658747253,16.125,2020-03-07 20:00:00,2020-03-23 16:00:00,0.49615768087716783,9475703,2020-03-07 14:00:00,30.410051,122.655561,HYUNDAI AMBITION,0.08191214470284247,Idle,11.837467700258362,High risk,-23.227390180878555
,13.790342465753419,CNZ0S KRKAN,0.5362584691854788,60.958333333333336,2020-05-25 10:00:00,2020-05-24 03:00:00,0.7301822682491964,9475703,2020-03-24 05:00:00,30.158753,122.018636,HYUNDAI AMBITION,0.054109589041095904,Idle,19.12631039694894,High risk,-33.76027397260274
1.0866666666666709,11.33359361329834,,12.611746965754566,15.875,2019-10-25 07:00:00,2019-10-24 01:00:00,0.5567737398380314,9330719,2019-10-08 05:00:00,34.057275,127.705848,HYUNDAI UNITY,0.21784776902887185,Idle,21.759055118110258,Low risk,-56.77690288713911
0.460714285714286,14.209424603174602,KR KAN D 2 ANCHORAGE,23.218142548596095,16.125,2020-07-16 22:00:00,2020-07-16 09:00:00,0.5283840811726456,9330721,2020-06-30 07:00:00,34.145624,128.134817,HYUNDAI GRACE,0.05357142857142859,Idle,21.82049845110891,Low risk,-87.0
0.4729032258064517,13.869157706093187,CNLYG,23.218142548596116,12.958333333333334,2020-08-02 01:00:00,2020-07-31 09:00:00,0.5383577031698653,9330721,2020-07-18 11:00:00,34.144566,128.137433,HYUNDAI GRACE,0.09677419354838711,Idle,23.40395305299539,Low risk,-87.0
1.344626865671632,11.815947158148672,OPL SHANGHAI,39.797820244936744,30.708333333333332,2018-02-24 00:00:00,2018-03-26 06:00:00,0.41380879415494487,9385025,2018-02-23 14:00:00,31.584133,122.6955,HYUNDAI NEW YORK,0.1658073270013561,Idle,9.902306648575356,High risk,-30.413839891451833
1.4472037037036996,12.669863683127565,OPL SHANGHAI,39.42084633229344,22.5,2018-02-24 00:00:00,2018-04-17 19:00:00,0.44497767801888316,9385025,2018-03-26 08:00:00,31.572166,122.672066,HYUNDAI NEW YORK,0.07759259259259281,Idle,12.164444444444454,Low risk,-31.0
0.3666666666666663,11.583456790123456,OPL,22.138228941684687,20.291666666666668,2019-02-14 12:00:00,2019-03-06 23:00:00,0.4571204618302915,9385025,2019-02-14 17:00:00,34.1704,128.35735,HYUNDAI NEW YORK,0.04583333333333336,Idle,15.123750000000005,Low risk,-79.79166666666667
3.7527230046948485,13.052560641627535,THLCH,0.021547571968890376,17.75,2019-09-08 11:00:00,2019-08-31 00:00:00,0.9143169431787438,9385025,2019-08-13 07:00:00,29.7745,122.04895,HYUNDAI NEW YORK,0.02535211267605633,Idle,28.10352112676065,High risk,5.410798122065728
0.44829953198127953,14.212995319812805,PUSAN,21.426429411388142,26.708333333333332,2020-07-27 21:00:00,2020-07-27 14:00:00,0.5235295588213148,9385025,2020-06-30 22:00:00,34.289567,128.462083,HYUNDAI NEW YORK,0.15585023400936027,Idle,21.722932917316616,Low risk,-82.30421216848674
0.5136981132075464,14.279740041928726,FOR ORDER,17.278617710583198,25.833333333333332,2020-05-02 00:01:00,2020-06-06 01:00:00,0.49171168849799285,9393307,2020-05-11 06:00:00,34.26195,128.539433,HYUNDAI MERCURY,0.04830188679245273,Idle,16.905631608957087,Low risk,-78.40377358490566
0.3767805755395676,14.421404876099109,FOR ORDER,17.278617710583276,23.166666666666668,2020-06-06 00:01:00,2020-06-29 10:00:00,0.5193098981932066,9393307,2020-06-06 07:00:00,34.263158,128.529125,HYUNDAI MERCURY,0.10215827338129571,Idle,20.547482014388525,Low risk,-82.44244604316546
3.7900000000000005,12.605057471264368,ZHOUSHAN,0.46548000297907194,16.041666666666668,2019-03-21 03:30:00,2019-04-06 05:00:00,0.6351710044431753,9393319,2019-03-21 05:00:00,30.164633,122.007116,HYUNDAI LOYALTY,0.396551724137931,Idle,11.793288003885376,High risk,-3.7586206896551726
6.297750000000002,10.327097222222221,ZHOUSHAN  CHINA,0.05399568034557235,36.958333333333336,2019-10-29 03:10:00,2019-12-06 02:00:00,0.8915804488125337,9347542,2019-10-30 04:00:00,29.80791,122.159155,HYUNDAI COURAGE,0.0625,Idle,18.986870709382153,High risk,13.65
1.8052830188679234,14.12733490566038,CNSHA,46.83361180162191,24.375,2020-06-10 23:00:00,2020-06-08 09:00:00,0.5820463365507621,9347542,2020-05-15 01:00:00,31.51855,123.1458,HYUNDAI COURAGE,0.04716981132075473,Idle,21.061877198894635,Low risk,-31.0
1.338860465116278,10.250898578811368,CNZOS,15.118790496760152,17.916666666666668,2020-01-06 00:50:00,2020-01-05 22:00:00,0.49231682461693493,9347554,2019-12-19 01:00:00,29.7689,122.7046,HYUNDAI FAITH,0.08000000000000021,Idle,16.273953488372097,Low risk,-34.044186046511626
1.382553191489362,13.863150118203313,,46.97624190064793,20.458333333333332,2020-05-10 16:00:00,2020-05-21 23:00:00,0.5524184804853174,9347554,2020-05-01 13:00:00,31.495223,123.231675,HYUNDAI FAITH,0.013829787234042554,Idle,19.41029922406708,Low risk,-30.893617021276597
4.04,10.235462962962965,ZHOUSHAN,0.0,24.958333333333332,2019-11-22 06:00:00,2019-12-17 07:00:00,0.8124847285741047,9347566,2019-11-22 09:00:00,29.8005,122.1608,HYUNDAI FORCE,0.06666666666666667,Idle,17.003125,High risk,15.0
0.649999999999999,10.413328282828287,KRPUS,0.0009349901358540666,48.125,2019-10-21 05:00:00,2019-12-08 08:00:00,0.7346097336244892,9347592,2019-10-21 06:00:00,35.101699,129.049108,HYUNDAI INTEGRAL,0.0032900432900432905,Idle,19.463896103896086,High risk,19.54891774891775
,9.837320683359417,SEA TRIAL,0.0012675042334641398,45.125,2020-01-16 20:00:00,2020-01-09 01:00:00,0.6940626746261865,9347607,2019-11-24 23:00:00,35.100858,129.060541,HYUNDAI GOODWILL,0.011737089201877934,Idle,17.488174273858984,High risk,0.9812206572769953
1.222376599634374,10.279367763558808,CNZOS,16.198704103671805,22.791666666666668,2019-12-20 11:00:00,2020-01-12 04:00:00,0.47514057453300895,9637222,2019-12-20 10:00:00,29.73543,122.698687,HYUNDAI DREAM,0.25118829981718477,Idle,15.615173674588702,Low risk,-36.54478976234004
2.408749999999999,11.373599537037036,CNZOS,0.08999280057595392,43.041666666666664,2020-01-12 07:30:00,2020-02-24 08:00:00,0.690176307138446,9637222,2020-01-12 08:00:00,29.799665,122.161775,HYUNDAI DREAM,0.06666666666666667,Idle,10.663418653576436,High risk,12.166666666666666
0.9172549019607837,11.230484749455337,DSME.5445 SEA TRIAL,0.010587388303053401,24.958333333333332,2019-03-02 08:00:00,2019-02-25 01:00:00,0.677985718240323,9837602,2019-01-31 03:00:00,34.888709,128.713339,UNIVERSAL WINNER,0.04313725490196079,Idle,13.392401960784326,High risk,0.9411764705882353
6.14,12.53888888888889,SINGAPORE,0.0,29.875,2019-04-09 08:00:00,2019-03-31 23:00:00,0.8289438663885071,9837602,2019-03-02 03:00:00,34.879545,128.71447,UNIVERSAL WINNER,1.3,Idle,13.3,High risk,1.0
1.5049180327868816,13.936042046144495,GOLA USA,45.477345418923925,15.25,2019-07-07 02:00:00,2019-07-07 00:00:00,0.5891543947482625,9837602,2019-06-21 19:00:00,28.52284,-94.54957,UNIVERSAL WINNER,0.12103825136612034,Idle,29.120765027322456,Low risk,-37.03551912568306
0.6458430913348919,13.626220075461866,GOLA USA,37.594650507583836,35.583333333333336,2019-08-04 19:51:00,2019-08-11 15:00:00,0.5726219811893114,9837602,2019-07-07 02:00:00,28.651131,-94.601358,UNIVERSAL WINNER,0.10035128805620533,Idle,29.64800936768138,Low risk,-29.350117096018735
1.4592372881355924,12.780823812724016,DSME.5446 SEA TRIAL,0.0010886225876123457,20.666666666666668,2019-04-23 09:00:00,2019-04-18 01:00:00,0.6739286324887196,9837614,2019-03-28 10:00:00,34.888725,128.709709,UNIVERSAL PARTNER,0.0032258064516129032,Idle,13.191935483871001,High risk,2.566532258064516
3.54,13.864722222222222,DSME.5446 SEA TRIAL,0.0,17.125,2019-04-22 09:00:00,2019-05-11 00:00:00,0.8376682110754264,9837614,2019-04-23 22:00:00,34.879516,128.71598,UNIVERSAL PARTNER,0.0,Idle,15.760040821179446,High risk,1.0
1.24,14.457777777777778,IQ BSR,0.0,22.0,2019-07-19 08:30:00,2019-07-01 22:00:00,0.7912361475849435,9837626,2019-06-09 23:00:00,34.87956,128.715971,UNIVERSAL CREATOR,0.2,Idle,21.35,High risk,1.0
2.04,14.241382428940572,DSME.5448 SEA TRIAL,0.0012557134964086593,17.916666666666668,2019-07-31 09:00:00,2019-07-26 01:00:00,0.7914895044588308,9837638,2019-07-08 04:00:00,34.890096,128.709882,UNIVERSAL VICTOR,0.02441860465116276,Idle,24.5,High risk,15.923255813953489
,14.494239130434783,,0.0,46.125,2020-05-08 08:00:00,2020-06-25 23:00:00,0.776527370387424,9868338,2020-05-10 21:00:00,34.908333,128.595,HMM ROTTERDAM,0.0,Idle,22.21070759853192,High risk,6.0
,13.688729314420803,,0.5399568034557235,15.833333333333334,2020-07-25 00:00:00,2020-08-09 23:00:00,0.7782453905431769,9868352,2020-07-25 04:00:00,34.91,128.595,HMM STOCKHOLM,0.0,Idle,25.441156463495247,High risk,-10.0
3.295257731958751,13.38616122565865,CNZOS,0.2685867604818418,16.166666666666668,2019-05-26 07:00:00,2019-05-12 11:00:00,0.8088886111636543,9385001,2019-04-26 08:00:00,29.794306,122.121786,HYUNDAI TACOMA,0.03170103092783503,Idle,16.893814432989778,High risk,2.945876288659794
2.9173821989528848,11.242552840798918,MUMBAI INNER ANCH,1.6198704103671824,23.875,2017-11-04 07:00:00,2017-11-27 22:00:00,0.8024154689123736,9393022,2017-11-04 02:00:00,18.8893,72.858941,HYUNDAI GLOBAL,0.012565445026177995,Idle,27.37312390924955,High risk,-9.570680628272251
1.9153637245392774,14.401581797607504,SEA TRIAL,0.5226739959736283,42.958333333333336,2019-07-25 04:00:00,2019-07-24 07:00:00,0.8142692021071715,9393022,2019-06-11 09:00:00,34.984966,128.476466,HYUNDAI GLOBAL,0.039573229873909,Idle,23.32580019398654,High risk,-8.227934044616877
1.6299999999999992,14.237916666666669,SHA OPL,102.05183585313178,27.375,2020-05-30 12:00:00,2020-06-28 14:00:00,0.5696484850224965,9393022,2020-06-01 06:00:00,32.1573,123.98535,HYUNDAI GLOBAL,0.09285714285714286,Idle,21.783236676356584,Low risk,-43.42857142857143
2.296194690265491,14.46018600458866,GOSEONG,0.5399568034557277,31.875,2019-05-25 03:00:00,2019-07-09 02:00:00,0.8316503144209725,9393321,2019-06-07 06:00:00,34.986483,128.471716,HYUNDAI SPLENDOR,0.002359882005899705,Idle,22.35270451111593,High risk,-10.029498525073747
5.43,10.835277777777778,ZHOUSHAN,0.08999280057595392,27.0,2019-10-14 09:00:00,2019-11-08 08:00:00,0.9352395693745845,9625528,2019-10-12 09:00:00,29.77477,122.065258,HYUNDAI PRESTIGE,0.3333333333333333,Idle,22.612307692307674,High risk,0.0
0.6536601307189537,13.878484628419264,PUSAN,12.958963282937455,19.125,2020-08-26 18:00:00,2020-08-09 05:00:00,0.5572196443160196,9625530,2020-07-21 03:00:00,34.345081,128.339943,HYUNDAI PREMIUM,0.1154684095860575,Idle,23.624836601307276,Low risk,-60.79520697167756
5.282499999999998,10.270636574074073,SEATRIAL,0.3599712023038157,35.333333333333336,2019-11-21 02:00:00,2020-01-03 02:00:00,0.8179534739862376,9625542,2019-11-28 19:00:00,29.799262,122.064644,HYUNDAI PARAMOUNT,0.13958333333333325,Idle,15.777083333333337,High risk,-4.25
5.5950000000000015,10.411972222222223,ZHOUSHAN,0.4319654427645788,35.0,2019-10-29 02:00:00,2019-11-29 08:00:00,0.8451236144753549,9625554,2019-10-25 09:00:00,29.777331,122.071478,HYUNDAI PRIVILEGE,0.77,Idle,20.090054945054938,High risk,-27.0
1.5056521739130417,12.123381642512078,ZHOUSHAN,0.281716593107334,71.875,2020-01-06 01:40:00,2020-03-20 23:00:00,0.6275653926600784,9637155,2020-01-09 03:00:00,29.77946,122.052387,HYUNDAI PLATINUM,0.9543478260869563,Idle,11.535707566889666,High risk,-19.782608695652176
,12.662272727272727,SEA TRIAL,0.0,47.291666666666664,2018-03-15 00:00:00,2018-05-02 06:00:00,0.7932548784880414,9742168,2018-03-16 00:00:00,14.819201,120.206796,HMM PROMISE,0.0,Idle,29.294772837834422,High risk,40.0
0.17253164556962025,12.78743297587132,SEA TRIAL,0.010133237598364783,15.541666666666666,2018-03-15 00:00:00,2018-05-20 13:00:00,0.7941502077852877,9742168,2018-05-05 01:00:00,14.818923,120.229511,HMM PROMISE,0.02198391420911527,Idle,30.058176943699657,High risk,32.310991957104555
1.6610638297872335,12.995470521541954,SEA TRIAL,0.0,39.958333333333336,2018-06-08 10:00:00,2018-06-30 02:00:00,0.8361650837100217,9742168,2018-05-21 04:00:00,14.823788,120.214679,HMM PROMISE,0.04081632653061224,Idle,30.12539128634254,High risk,7.387755102040816
1.78,10.585277777777778,,0.0,19.041666666666668,,2020-01-08 02:00:00,0.44441183211314034,9813876,2019-12-20 02:00:00,26.149998,119.60655,MTT SENARI,3.4,Idle,15.968124999999999,High risk,8.0
1.8654237288135591,12.048658192090393,BR PMA,12.821686129516413,16.25,2018-04-08 06:00:00,2018-04-24 12:00:00,0.6169804993276659,9398101,2018-04-08 07:00:00,-2.196201,-44.170848,HYUNDAI PIONEER,0.25084745762711846,Idle,28.960133429498743,Low risk,-28.728813559322035
0.33865116279069685,11.269720284237724,AUHPT,8.192274850570023,17.916666666666668,2019-04-14 18:00:00,2019-05-14 01:00:00,0.5839183800627152,9398101,2019-04-26 04:00:00,-21.159796,149.630568,HYUNDAI PIONEER,0.17813953488372142,Idle,25.48906976744183,High risk,-28.004651162790697
2.614,13.954041666666665,SINGAPORE,0.6749460043196543,26.166666666666668,2019-07-16 18:00:00,2019-07-10 07:00:00,0.8266611648327661,9398101,2019-06-14 04:00:00,29.802999,122.071699,HYUNDAI PIONEER,0.33000000000000007,Idle,23.047131782945744,High risk,-27.95
1.8127343750000033,10.42782552083333,CFD/CHINA,6.243250539956844,16.0,2018-06-14 16:00:00,2018-05-23 08:00:00,0.5631342093689624,9479242,2018-05-07 09:00:00,-33.150627,137.639668,HYUNDAI ATLANTIC,0.1302083333333339,Idle,17.671354166666628,High risk,-17.791666666666668
0.898957746478872,11.993517214397492,PHE AU,14.038876889848865,14.791666666666666,2020-03-19 09:00:00,2020-04-03 01:00:00,0.5969253912815514,9479242,2020-03-19 07:00:00,-20.075801,118.52861,HYUNDAI ATLANTIC,0.10478873239436651,Idle,31.30338028169012,Low risk,-15.0
1.2254439252336422,13.990414070612674,WHYALLA AUS,5.876445772188731,17.833333333333332,2017-11-13 13:31:00,2017-12-01 07:00:00,0.5960744962258059,9531844,2017-11-13 12:00:00,-33.153631,137.642065,GLOBAL COMMANDER,0.15116822429906593,Idle,21.03574766355136,High risk,-17.287383177570092
3.4164353312302738,14.81453119523309,CN BAY,18.183087939715616,13.208333333333334,2018-07-05 16:00:00,2018-07-18 20:00:00,0.6669933729818457,9531844,2018-07-05 16:00:00,40.167893,121.501143,GLOBAL COMMANDER,0.12902208201892773,Idle,23.139747634069398,High risk,-23.337539432176655
2.5572277227722693,13.314203337000375,BAYUQUAN,15.656965264561252,25.25,2019-04-04 10:00:00,2019-04-29 12:00:00,0.44999659214275844,9531844,2019-04-04 07:00:00,40.134005,121.506893,GLOBAL COMMANDER,0.11914191419141938,Idle,5.391584158415853,High risk,-25.925742574257427
2.4904626334519637,12.369964412811381,BAYUQTAN CHN,14.000445800634862,11.708333333333334,2019-09-12 07:00:00,2019-09-24 00:00:00,0.6311974388828352,9531844,2019-09-12 08:00:00,40.148137,121.602522,GLOBAL COMMANDER,0.16192170818505375,Idle,23.42099644128114,High risk,-23.384341637010674
0.9569741697416967,12.62253587535875,GLADSTONE AU,6.977596773807904,11.291666666666666,2020-02-22 07:30:00,2020-03-04 03:00:00,0.6070518264763869,9531844,2020-02-21 21:00:00,-23.815385,151.541638,GLOBAL COMMANDER,0.2162361623616242,Idle,29.036162361623646,High risk,-20.944649446494466
3.146047197640123,13.320552277941657,BAYUQUAN CN,17.82813127162225,14.125,2020-08-19 12:00:00,2020-09-02 05:00:00,0.667515140427887,9531844,2020-08-19 03:00:00,40.124234,121.566422,GLOBAL COMMANDER,0.1849557522123898,Idle,25.31209439528022,High risk,-23.029498525073745
1.9508063404548515,12.664872118845238,BDCGP,1.4114790871864875,60.458333333333336,2020-03-16 10:00:00,2020-05-15 22:00:00,0.7936508788755532,9399868,2020-03-16 12:00:00,22.305742,91.729331,ORIENTAL DIAMOND,0.17181254307374053,Idle,28.158028945554616,High risk,-9.145416953824949
1.7259999999999993,12.121738425925924,JP CHB > CN ZOS,0.0,19.75,2018-03-01 02:20:00,2018-03-22 23:00:00,0.6599191395427528,9399870,2018-03-03 06:00:00,29.794068,122.122729,ORIENTAL GOLD,0.01,Idle,10.001656441717795,High risk,5.0
1.532997858672376,12.265788127527955,PORT KLANG,1.6221828592042513,19.458333333333332,2018-05-18 14:30:00,2018-06-07 00:00:00,0.7371462516560398,9399870,2018-05-18 14:00:00,2.824759,101.260924,ORIENTAL GOLD,0.08929336188436854,Idle,30.241113490364064,High risk,-23.68950749464668
0.9400000000000001,12.367282608695652,HALDIA INDIA,32.397408207343425,15.625,2020-03-17 09:30:00,2020-04-01 23:00:00,0.5807119433304987,9399870,2020-03-17 09:00:00,21.00554,87.9015,ORIENTAL GOLD,0.13913043478260875,Idle,27.808380836643323,Low risk,-22.565217391304348
,10.297049339549337,SEA TRIAL,0.0,27.208333333333332,2020-02-06 01:00:00,2020-01-29 04:00:00,0.6523993746049099,9459527,2020-01-02 00:00:00,35.101477,129.049089,FEG SUCCESS,0.011888111888111888,Idle,14.45582524271845,High risk,1.0
4.825213903743344,13.9916599821747,CNSHA>CN ZOS,0.6597867892493733,15.583333333333334,2018-05-31 01:45:00,2018-06-15 07:00:00,0.9055080243713169,9672507,2018-05-30 18:00:00,29.909437,122.226925,PACIFIC DREAM,0.03101604278074866,Idle,21.453208556149768,High risk,-0.8235294117647058
0.73,12.129444444444445,TH SRI>ID STU,11.339092872570195,26.958333333333332,2019-02-16 16:01:00,2019-03-15 21:00:00,0.5985429910025113,9672507,2019-02-16 23:00:00,-3.984593,115.583983,PACIFIC DREAM,0.0,Idle,29.44375,High risk,-13.0
0.758899755501221,13.391555283890245,NCPOY>KRKAN,1.1155586770662385,17.041666666666668,2019-12-31 21:00:00,2019-12-17 21:00:00,0.7730355835100736,9672507,2019-11-30 21:00:00,-21.427102,165.089265,PACIFIC DREAM,0.04205378973105138,Idle,26.03691931540351,High risk,-46.085574572127136
1.3809663865546242,12.86143732492997,,0.0,19.833333333333332,2020-02-02 04:00:00,2020-02-22 01:00:00,0.8091561919656195,9672507,2020-02-02 06:00:00,-21.327872,165.798374,PACIFIC DREAM,0.13865546218487457,Idle,27.66029411764701,High risk,-6.720588235294118
3.763795620437952,11.13938868613139,NEWPORT NEWS /USA,4.5521905692800235,17.708333333333332,2018-10-06 14:00:00,2018-10-24 11:00:00,0.7168815631558105,9442469,2018-10-06 19:00:00,37.197128,-76.100755,ULTRA PANACHE,0.13029197080291993,Idle,23.410594963993525,High risk,-10.0
